symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
OKE,2017-12-31,USD,1353220000,534969000,None,271103000,297756000,391585000,624634000,285806000,11950000,743499000,-615445000,-586519000,563937000,None,None,None,517601000,517601000,None,21971000,1000000000,None,21971000,None,151256000,None,5404000000,35711000000,2149000000,690000000,690000000,222000000,955000000,33562000000,30330000000,11909000000,-366000000,-366000000,None,2451000000,2981000000,None,282000000,251000000,19352000000,2545000000,1401000000,None,700000000,100000000,10766000000,None,9736000000,600000000,None,9836000000,233000000,1347000000,16359000000,19000000,14176000000,285000000,284157187,5561000000,10551000000,4990000000,1895000000,3522000000,3095000000,None,7029000000,13000000,-550000000,13000000,550000000,13000000,156000000,1055000000,4000000,3128000000,-2276000000,550000000,5404000000,5535000000,3678000000,3699000000,Common Stock,Norfolk Southern Corporation,"The Norfolk Southern Railway is a Class I freight railroad in the United States, and is the current name of the former Southern Railway. With headquarters in Atlanta, Georgia, the company operates 19,420 route miles (31,250 km) in 22 eastern states, the District of Columbia, and has rights in Canada over the Albany to Montreal route of the Canadian Pacific Railway, and previously on CN from Buffalo to St. Thomas.",702165,NYSE,USD,USA,ENERGY & TRANSPORTATION,"RAILROADS, LINE-HAUL OPERATING","THREE COMMERCIAL PL, NORFOLK, VA, US",December,2021-12-31,62445122000,5628000000,21.51,1.464,56.8,4.16,0.0195,12.11,44.91,0.27,0.399,0.0727,0.211,11142000000,5628000000,12.11,0.184,0.108,310.09,21.51,19.46,5.6,4.75,7.02,13.71,1.366,297.67,236.66,280.01,270.61,239777000,2022-02-21,2022-02-03,53.4500,-0.0689775
ORCL,2016-12-31,USD,14126000000,4073000000,614000000,498000000,6000000,2451000000,2021000000,-18000000,88000000,9570000000,-21494000000,9086000000,None,3561000000,3561000000,None,2889000000,2631000000,None,2181000000,None,None,-1380000000,None,1632000000,-86000000,1032500000,123926900000,10146300000,10132600000,10132900000,None,None,1194000000,466600000,769800000,561200000,41800000,519400000,52020600000,None,300000,None,None,114156500000,473700000,None,None,473700000,473700000,None,None,2827500000,None,None,3301200000,None,None,9770400000,1094400000,8908400000,408600000,228605485,1491100000,4961800000,3470700000,None,249100000,1144000000,None,1242000000,None,1234900000,1416900000,182000000,3726900000,None,89200000,98000000,1517100000,484600000,182000000,1032500000,1035200000,1699100000,1797100000,Common Stock,Northern Trust Corporation,"Northern Trust Corporation is a financial services company headquartered in Chicago, Illinois that caters to corporations, institutional investors, and ultra high net worth individuals.",73124,NASDAQ,USD,USA,FINANCE,STATE COMMERCIAL BANKS,"50 S LASALLE ST, CHICAGO, IL, US",December,2021-12-31,24470209000,None,16.5,1.063,53.58,2.8,0.0246,7.14,31.46,0.236,0.307,0.0087,0.13,6546000000,6546000000,7.14,0.706,0.101,135.91,16.5,15.11,3.738,2.212,-,-,1.14,135.15,93.64,121.37,117.9,207762000,2022-04-01,2022-03-10,38.4500,0.0525595
PCAR,2017-03-31,USD,2715800000,859400000,None,371200000,18500000,321400000,1855100000,-479200000,149900000,1675200000,-1964600000,-393800000,352100000,None,None,None,558300000,558300000,None,None,1670200000,None,39300000,None,449000000,91600000,-106000000,18174000000,5324000000,4247000000,4256000000,None,649000000,12927000000,937000000,1118000000,11631000000,3004000000,8627000000,158000000,158000000,9000000,419000000,282000000,14687000000,4622000000,180000000,2787000000,1310000000,None,10065000000,None,8186000000,1310000000,6876000000,8186000000,507000000,103000000,3487000000,None,None,None,608019000,3166000000,4019000000,853000000,None,-100000000,2023000000,823000000,3266000000,21000000,-8000000,21000000,29000000,4017000000,46000000,199000000,147000000,-132000000,-26000000,208000000,-236000000,-116000000,-100000000,44000000,Common Stock,NortonLifeLock Inc,"NortonLifeLock Inc., is an American software company headquartered in Tempe, Arizona, United States. The company provides cybersecurity software and services.",849399,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"60 E. RIO SALADO PARKWAY, SUITE 1000, TEMPE, AZ, UNITED STATES",April,2022-01-31,16553946000,1312000000,18.5,1.539,None,0.5,0.0188,1.538,4.733,0.331,0.44,0.114,0.156,2752000000,2189000000,1.538,0.14,0.099,29.26,18.5,14.6,6.02,1188.07,6.7,12.21,1.043,30.78,19.06,26.86,26.26,581861000,2022-03-16,2022-02-18,67.2000,0.2287438
PKG,2016-12-31,USD,856100000,397300000,None,49400000,195500000,391400000,350800000,169300000,21000000,668600000,-609100000,-269400000,None,None,None,None,237600000,237600000,None,None,0,None,None,None,-22400000,None,633085000,12973911000,411093000,128347000,128347000,66255000,63215000,12562818000,10117689000,2442898000,2206456000,817525000,1388931000,20288000,None,None,None,238673000,8436185000,2312818000,38002000,None,560193000,None,6123367000,None,7085893000,560193000,6525700000,None,None,284873000,4537726000,239255000,1201103000,232000,227243976,113600000,4874340000,4760740000,3662089000,925464000,666156000,None,1098651000,None,-276859000,41000,276900000,48300000,-8302000,411400000,432495000,640303000,7218000,249200000,633085000,731262000,917203000,1349698000,Common Stock,Norwegian Cruise Line Holdings Ltd,"Norwegian Cruise Line Holdings Ltd., is a cruise company in North America, Europe, Asia-Pacific and internationally. The company is headquartered in Miami, Florida.",1513761,NYSE,USD,USA,ENERGY & TRANSPORTATION,WATER TRANSPORTATION,"7665 CORPORATE DRIVE, MIAMI, FL, US",December,2021-12-31,8191928000,631092000,None,0.925,7.79,0,0,-10.77,0.499,0,-14.18,-0.0835,-1.054,170128000,-413153000,-10.77,-0.009,22.49,29.38,-,60.61,48.15,3.065,113.51,5.52,2.591,34.48,17.31,21.37,25.13,416892000,None,None,84.8200,0.3452815
PH,2017-12-31,USD,1300563000,400064000,None,153161000,-565996000,355229000,203748000,95347000,73673000,983844000,-3363240000,1782628000,230499000,338078000,338078000,None,345380000,345380000,None,None,2614463000,None,-335876000,None,-336767000,-56718000,-2153000000,23355000000,4437000000,770000000,991000000,453000000,1564000000,12944000000,5974000000,2255000000,2285000000,1746000000,539000000,0,0,221000000,1718000000,310000000,21309000000,3354000000,684000000,None,688000000,484000000,17955000000,None,9494000000,204000000,None,9978000000,1748000000,534000000,2046000000,2386000000,-6268000000,4000000,316743089,2188000000,9074000000,6886000000,33000000,-741000000,836000000,22000000,3123000000,None,-890000000,-333000000,557000000,972000000,51000000,None,258000000,-2197000000,-44000000,943000000,-977000000,-2095000000,-1640000000,-1382000000,Common Stock,NRG Energy Inc,"NRG Energy, Inc. is a large American energy company, headquartered in Houston, Texas. It was formerly the wholesale arm of Northern States Power Company (NSP), which became Xcel Energy, but became independent in 2000. NRG Energy is involved in energy generation and retail electricity.",1013871,NYSE,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC SERVICES,"804 CARNEGIE CENTER, -, PRINCETON, NJ, US",December,2021-12-31,9301434000,4703000000,8.51,0.525,14.72,0,0.0367,4.463,110.2,0.081,0.138,0.122,0.828,26989001000,5809000000,4.463,5.47,2.476,45.55,8.51,11.2,0.345,2.292,0.663,4.173,0.884,45.33,31.16,40.25,39.77,244839000,2022-02-15,2022-01-31,199.5800,0.4255714
PAYX,2016-12-31,USD,960400000,462600000,None,39100000,137600000,126900000,102900000,103500000,None,817300000,-662200000,-482700000,None,166200000,166200000,None,662300000,662300000,None,None,None,None,-166200000,None,53100000,None,796271000,15223518000,6506393000,2045961000,2195961000,2479958000,1631676000,9380525000,5078650000,8157358000,2919563000,866835000,2052728000,665429000,663400000,150000000,198798000,718912000,6968810000,2389966000,838109000,None,617959000,17959000,4310141000,None,4360600000,600000000,3739141000,4378559000,None,None,7879865000,1559614000,7630916000,151734000,319920000,2025907000,16026943000,14852876000,14182215000,503406000,596761000,None,670661000,11935000,-181179000,None,181179000,16208122000,None,613192000,73900000,1194514000,398243000,181179000,900416000,829790000,1375693000,1449593000,Common Stock,Nucor Corporation,"Nucor Corporation is a producer of steel and related products based in Charlotte, North Carolina.",73309,NYSE,USD,USA,MANUFACTURING,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)","1915 REXFORD RD, CHARLOTTE, NC, US",December,2021-12-31,35373601000,10183368000,5.62,0.75,51.53,1.715,0.017,23.16,124.73,0.187,0.255,0.254,0.551,36483940000,11025414000,23.16,5.12,0.97,108.72,5.62,5.8,0.97,2.386,1.0,3.57,1.463,130.5,58.42,112.13,107.38,272000000,2022-02-11,2022-03-30,60.8800,0.1510683
PAYC,2017-01-29,USD,130149000,791000,None,13574000,231480000,19395000,59389000,237000,-462000,123486000,15581000,145665000,None,56880000,56880000,None,None,None,None,None,40940000,None,-56880000,None,-14081000,None,1666000000,9841000000,8536000000,1766000000,6798000000,794000000,826000000,1305000000,521000000,670000000,722000000,104000000,618000000,5468000000,None,5032000000,62000000,62000000,4048000000,1788000000,485000000,89000000,800000000,None,518000000,None,1983000000,796000000,None,1983000000,None,277000000,5762000000,5039000000,6108000000,1000000,585000000,4063000000,6910000000,2847000000,2847000000,1934000000,663000000,1463000000,2129000000,54000000,-58000000,None,58000000,-16000000,-25000000,118000000,187000000,1905000000,239000000,79000000,1666000000,1654000000,1963000000,2150000000,Common Stock,NVIDIA Corporation,"Nvidia Corporation is an American multinational technology company incorporated in Delaware and based in Santa Clara, California. It designs graphics processing units (GPUs) for the gaming and professional markets, as well as system on a chip units (SoCs) for the mobile computing and automotive market.",1045810,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2701 SAN TOMAS EXPRESSWAY, SANTA CLARA, CA, US",January,2022-01-31,601992462000,11215000000,62.75,3.09,10.63,0.16,0.0007,3.85,10.78,0.362,0.373,0.172,0.448,26914001000,17475000000,3.85,1.04,0.528,344.51,62.75,42.02,22.37,21.97,21.37,50.68,1.384,346.43,115.56,263.18,230.88,2492000000,2022-03-24,2022-03-02,46.2400,0.533665
PYPL,2017-12-31,USD,2531000000,123000000,None,1720000000,1484000000,805000000,667000000,-12000000,None,1795000000,-4485000000,4084000000,None,1006000000,1006000000,None,None,None,None,144000000,None,None,-862000000,None,1293000000,36000000,537521000,2989279000,667863000,689557000,667863000,1246199000,None,85295000,49518000,None,48927000,48927000,42021000,45500000,45500000,21694000,21694000,916286000,1383787000,636688000,None,None,None,597066000,747099000,None,597066000,597066000,None,597066000,341891000,None,1605492000,6270851000,6231940000,206000,3691000,6253540000,6305840000,52300000,4991526000,6204140000,49400000,None,49400000,None,-24185000,12404000,24185000,104956000,None,None,22667000,846911000,309390000,24185000,5894750000,5894750000,871096000,893763000,Common Stock,NVR Inc,"NVR, Inc. is a company engaged in home construction. It also operates a mortgage banking and title services business. The company primarily operates on the East Coast of the United States.",906163,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,OPERATIVE BUILDERS,"11700 PLAZA AMERICA DR., SUITE 500, RESTON, VA, US",December,2021-12-31,16634542000,1661396000,15.34,4.886,870.9,0,0,320.48,2503.86,0.138,0.183,0.177,0.405,8966309000,2116741000,320.48,0.158,-0.051,6180,15.34,11.07,1.855,5.63,1.777,9.69,1.025,5982.45,4330,5409.26,5132.2,3382700,None,None,73.6200,0.8652141
PENN,2017-12-31,USD,407960000,452842000,None,1998000,11275000,278400000,18740000,5911000,None,109310000,-79288000,-339930000,-231000000,0,0,None,None,None,None,None,122747000,None,11601000,None,-7499000,None,2215000000,24049000000,6044000000,3547000000,3547000000,1236000000,879000000,18005000000,2295000000,2875000000,18201000000,9335000000,8866000000,156000000,146000000,None,382000000,981000000,10522000000,2718000000,1146000000,None,751000000,0,7615000000,None,5814000000,751000000,27000000,-1000000,1572000000,1085000000,13527000000,342000000,-2339000000,71000000,345802000,4619000000,9256000000,4637000000,4637000000,2102000000,1090000000,1554000000,4092000000,None,-283000000,27000000,310000000,1544000000,-366000000,611000000,2173000000,1732000000,-483000000,351000000,2236000000,2358000000,2042000000,4215000000,Common Stock,NXP Semiconductors N.V,"NXP Semiconductors N.V. is a Dutch semiconductor manufacturer with headquarters in Eindhoven, Netherlands.",1413447,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,", ",December,2021-12-31,51644187000,3879000000,28.6,1.38,24.57,2.25,0.0183,6.79,40.87,0.169,0.237,0.0804,0.239,11063000000,6086000000,6.79,1.073,0.212,243.19,28.6,14.77,4.668,7.62,5.2,14.95,1.399,239.3,162.4,210.63,207.57,265933000,2022-04-06,2022-03-14,31.3300,1.2719362
PNR,2016-12-31,USD,620200000,527700000,None,13500000,66200000,182900000,70900000,30900000,20500000,666500000,2630400000,-3432600000,-800000,200000000,200000000,None,251700000,251700000,None,None,0,None,-162800000,None,-130600000,56800000,1037691000,7204189000,3257975000,146598000,146598000,2778976000,280579000,3957543000,3123431000,1708911000,796728000,11329000,785399000,None,None,None,53022000,37384000,5577053000,3400649000,2936656000,None,None,None,2176404000,None,1900000000,None,1887019000,1900000000,249901000,199219000,1627136000,None,289500000,929000,92851815,4509011000,8518489000,6895990000,4084085000,1699206000,2809805000,None,2811905000,None,-78831000,None,78831000,8593096000,4692000,None,2100000,1637191000,599500000,78831000,1037691000,1037691000,1699206000,1718122000,Common Stock,O'Reilly Automotive Inc,"O'Reilly Auto Parts is an American auto parts retailer that provides automotive aftermarket parts, tools, supplies, equipment, and accessories in the United States serving both the professional service providers and do-it-yourself customers.",898173,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-AUTO & HOME SUPPLY STORES,"233 S PATTERSON AVE, SPRINGFIELD, MO, US",December,2021-12-31,43688145000,3245385000,21.05,1.321,3.149,0,0,31.1,193.25,0.162,0.219,0.156,0.586,13327563000,7019949000,31.1,0.416,0.164,764.12,21.05,21.51,3.278,210.18,3.802,15.57,1.027,710.86,446.56,668.74,617.16,66729000,None,None,56.0700,0.1320412
PBCT,2017-12-31,USD,336000000,266500000,None,None,-1400000,23600000,42400000,None,None,281000000,-1753400000,1316200000,-247900000,3400000,3400000,None,207500000,205700000,1800000,None,None,244100000,328600000,None,-101200000,None,1311000000,42026000000,8270000000,1672000000,1672000000,1246000000,4145000000,32689000000,31174000000,39072000000,None,None,None,1515000000,1515000000,53000000,733000000,1067000000,21454000000,7400000000,4408000000,None,500000000,9828000000,14054000000,None,9900000000,500000000,9328000000,19728000000,2492000000,1171000000,20572000000,9168000000,21935000000,179000000,893469000,7703000000,12508000000,4857000000,2938000000,6764000000,739000000,None,939000000,None,52000000,99000000,-52000000,12508000000,357000000,None,4002000000,1328000000,17000000,345000000,1311000000,1319000000,1276000000,5675000000,Common Stock,Occidental Petroleum Corporation,"Occidental Petroleum Corporation is an American company engaged in hydrocarbon exploration in the United States, the Middle East, and Colombia as well as petrochemical manufacturing in the United States, Canada, and Chile.",797468,NYSE,USD,USA,ENERGY & TRANSPORTATION,CRUDE PETROLEUM & NATURAL GAS,"5 GREENWAY PLAZA, SUITE 110, HOUSTON, TX, US",December,2021-09-30,36182426000,10295000000,None,1.16,9.76,0.04,0.001,-1.212,23.77,-0.0147,0.0811,0.014,0.0041,22203001000,9341000000,-1.212,0,0.653,44.08,-,14.77,1.63,4.055,3.477,7.63,2.118,43.16,21.6,34.96,30.36,933981000,2022-01-14,2021-12-09,18.7000,-0.0340909
PEP,2017-12-31,USD,10030000000,1456000000,None,-137000000,350000000,2369000000,2969000000,202000000,168000000,4908000000,-4403000000,-4186000000,-1053000000,2000000000,2000000000,None,4472000000,4472000000,None,None,7509000000,None,-1538000000,None,1452000000,47000000,463774000,3068424000,584653000,127462000,127462000,None,415781000,2483771000,2404459000,1175470000,19463000,19463000,19463000,None,None,None,41410000,59849000,791570000,351049000,73729000,None,50000000,50000000,440521000,None,95000000,50000000,97100000,95000000,227320000,205561000,2276854000,None,2130257000,8238000,82375945,680110000,3359392000,2679282000,635795000,575886000,1837724000,None,2042213000,740000,-1414000,740000,2154000,1274000,1360000,205600000,205763000,575832000,112058000,2154000,463774000,463774000,575886000,781649000,Common Stock,Old Dominion Freight Line Inc,"Old Dominion Freight Line, Inc. is an American less than truckload shipping (LTL) company. It offers regional, inter-regional and national LTL service. In addition to its core LTL services, the company offers logistics services including ground and air expedited transportation, supply chain consulting, transportation management, truckload brokerage, container delivery and warehousing, as well as household moving services.",878927,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,TRUCKING (NO LOCAL),"500 OLD DOMINION WAY, THOMASVILLE, NC, US",December,2021-12-31,34941493000,1649077000,34.17,1.464,32.03,0.8,0.0042,8.89,45.45,0.197,0.265,0.189,0.295,5256328000,2000794000,8.89,0.496,0.314,345.75,34.17,26.18,6.65,9.0,6.18,23.38,1.079,373.58,211.35,320.57,299.27,115011000,2022-03-16,2022-03-01,119.9200,0.146134
PKI,2017-12-31,USD,287098000,83451000,None,-10897000,23870000,105364000,28218000,-4061000,27931000,212425000,-100856000,-107139000,-34000000,76439000,76439000,None,31571000,31571000,None,None,None,None,-76439000,None,63111000,-15992000,1088400000,24931200000,14116000000,3796000000,3796400000,1110600000,8083800000,10849900000,690900000,1279200000,9705900000,368400000,9337500000,137100000,134700000,400000,1125200000,298100000,22316100000,15108900000,11574600000,None,43400000,11800000,6083000000,None,4900000000,0,5056900000,4911800000,1925800000,1091200000,2615100000,3505400000,6210600000,44600000,230100000,2059700000,15273600000,13213900000,12468000000,2083800000,439700000,None,13189800000,49700000,-224500000,24100000,248600000,-7800000,53200000,168300000,282100000,1784600000,696200000,224500000,1192200000,1481400000,2033200000,2315300000,Common Stock,Omnicom Group Inc,"Omnicom Group Inc. is an American global media, marketing and corporate communications holding company, headquartered in New York City.",29989,NYSE,USD,USA,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,"437 MADISON AVE, NEW YORK, NY, US",December,2021-12-31,17609667000,2324200000,12.9,4.702,15.64,2.8,0.0338,6.53,66.68,0.0985,0.148,0.0471,0.381,14289400000,2703900000,6.53,0.061,0.026,91.82,12.9,13.59,1.232,5.38,1.323,7.87,0.811,91.61,65.13,77.49,75.5,208992000,2022-04-08,2022-03-09,73.1200,0.4021093
PFE,2016-12-31,USD,16802000000,1518000000,None,1425000000,129000000,6269000000,2217000000,-259000000,357000000,21355000000,-4740000000,-13350000000,-125000000,5000000000,5000000000,None,7659000000,7659000000,None,None,5274000000,None,-4138000000,None,-1254000000,53000000,352039000,16138751000,1429684000,248875000,248875000,140034000,872430000,14709067000,12571403000,2507094000,1005359000,479824000,525535000,958807000,958807000,None,45986000,162998000,15950006000,2836701000,874731000,None,1520927000,1110277000,9873135000,None,8300000000,410650000,7919996000,9410277000,166042000,321846000,188745000,893677000,0,2458000,210681661,2424810000,8920934000,6496124000,757184000,1295778000,119549000,None,122314000,None,-469651000,-329961000,469651000,9635000,2032000,None,11900000,564445000,212406000,469651000,354090000,324931000,1034096000,1045996000,Common Stock,ONEOK Inc,"Oneok, Inc. is a diversified Fortune 500 energy corporation based in Tulsa, Oklahoma.",1039684,NYSE,USD,USA,ENERGY & TRANSPORTATION,NATURAL GAS TRANSMISISON & DISTRIBUTION,"100 WEST 5TH ST, TULSA, OK, US",December,2021-09-30,28539967000,3082738000,20.03,1.373,13.1,3.74,0.0608,3.195,30.69,0.104,0.18,0.066,0.238,13690395000,3432096000,3.195,0.253,1.086,66,20.03,15.55,2.085,4.64,3.006,12.74,1.772,65.83,43.1,60.72,57.95,445937000,2022-02-14,2022-01-28,32.4800,0.0061958
PM,2017-05-31,USD,8912000000,4519000000,None,1795000000,-638000000,875000000,1548000000,92000000,-730000000,6341000000,-3083000000,-2769000000,-127000000,0,0,None,6520000000,6520000000,None,None,6850000000,None,5000000,None,4208000000,1079000000,9452000000,134991000000,74515000000,21784000000,66078000000,300000000,5300000000,60476000000,5315000000,4979000000,50724000000,7679000000,43045000000,49973000000,40000000,44294000000,2837000000,3294000000,81131000000,24178000000,599000000,8835000000,9797000000,9797000000,56567000000,None,266238000000,9797000000,48112000000,57909000000,3583000000,2774000000,53860000000,None,27598000000,27065000000,4137000000,23017000000,37792000000,14775000000,2801000000,12913000000,9373000000,6153000000,17678000000,802000000,-1798000000,802000000,1798000000,-152000000,31000000,1000000000,1451000000,11680000000,2228000000,1798000000,9217000000,9451000000,13478000000,14929000000,Common Stock,Oracle Corporation,"Oracle is an American multinational computer technology corporation headquartered in Austin, Texas. The company was formerly headquartered in Redwood Shores, California until December 2020 when it moved its headquarters to Texas. The company sells database software and technology, cloud engineered systems, and enterprise software products, particularly its own brands of database management systems.",1341439,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"500 ORACLE PARKWAY, MAIL STOP 5 OP 7, REDWOOD CITY, CA, US",May,2021-11-30,203888853000,18407999000,21.55,2.127,1.861,1.2,0.0177,3.543,14.75,0.248,0.386,0.092,1.473,41399001000,32624000000,3.543,0.194,0.057,102.19,21.55,14.22,4.925,47.38,6.15,17.84,0.807,105.95,63.79,84.97,87.44,2670450000,2022-01-19,2022-01-06,119.8000,0.2140251
PSX,2017-12-31,USD,3648000000,537000000,None,1153000000,1254000000,21000000,1832000000,1182000000,176000000,5248000000,-1146000000,-2111000000,None,1590000000,1590000000,None,1395000000,1395000000,None,35000000,None,None,-385000000,None,408000000,17000000,1801000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5843000000,10500000000,4657000000,4657000000,3099000000,2285000000,None,None,None,None,None,-21000000,None,None,None,None,3099000000,1298000000,None,None,None,3307000000,None,Common Stock,Organon & Co,"Organon & Co. is an American pharmaceutical company headquartered in Jersey City, New Jersey. Organon specializes in the following core therapeutic fields: reproductive medicine, contraception, psychiatry, Hormone replacement therapy (HRT), and anesthesia. The company sells to international markets.",1821825,NYSE,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"30 HUDSON STREET, FL 33, JERSEY CITY, NJ, US",December,2021-12-31,9525874000,2212333000,7.08,None,18.63,0.56,0.0311,5.31,24.86,0.214,0.323,0.173,0.699,6304000000,3967000000,5.31,-0.455,-0.006,40,7.08,5.03,1.511,1.843,2.767,9.63,None,37.8,26.58,32.25,32.54,253550000,2022-03-17,2022-02-25,101.1500,0.1705821
PNW,2017-12-31,USD,1118036000,189288000,None,-27254000,179840000,610629000,1408774000,93797000,6683000,507949000,-1428537000,315512000,-107800000,None,None,None,289793000,289793000,None,-13390000,848239000,None,-13390000,None,5011000,None,488456000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Otis Worldwide Corporation,"Otis Worldwide Corporation is an American company that develops, manufactures and markets elevators, escalators, moving walkways, and related equipment.",1781335,NYSE,USD,USA,MANUFACTURING,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),"ONE CARRIER PLACE, FARMINGTON, CT, US",December,2021-12-31,32547836000,2433000000,26.5,2.361,None,0.92,0.0125,2.89,33.43,0.0871,0.156,0.121,0,14298000000,4193000000,2.89,0.158,0.022,94.32,26.5,23.15,2.276,13.2,2.705,16.73,None,92.3,62.04,83.05,84.06,424962000,2022-03-10,2022-02-17,85.1800,0.0916314
PXD,2017-12-31,USD,2099000000,164000000,None,80000000,164000000,1400000000,136000000,126000000,35000000,833000000,-1792000000,-529000000,None,36000000,36000000,None,14000000,14000000,None,0,0,None,-36000000,None,-222000000,None,1675200000,23440200000,2364700000,2364700000,2364700000,928400000,None,2810700000,2464400000,None,117400000,93583100.84,117400000,48700000,9697100000,1367100000,404400000,944200000,15389700000,6181500000,None,653900000,None,2723700000,130000000,None,5945500000,2723700000,None,8879400000,1836900000,2278800000,8050500000,0,8369100000,351800000,352500000,18281100000,19456400000,1175300000,16470800000,17128100000,42800000,264700000,1153000000,35300000,-5600000,-5600000,149600000,None,29700000,None,1107500000,2173300000,498100000,None,1675200000,2009700000,17128100000,18235600000,Common Stock,PACCAR Inc,"PACCAR Inc is an American Fortune 500 company and counts among the largest manufacturers of medium- and heavy-duty trucks in the world. PACCAR is engaged in the design, manufacture and customer support of light-, medium- and heavy-duty trucks under the Kenworth, Peterbilt, Leyland Trucks, and DAF nameplates. PACCAR also designs and manufactures powertrains, provides financial services and information technology, and distributes truck parts related to its principal business.",75362,NASDAQ,USD,USA,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,"PACCAR BUILDING, 777 106TH AVENUE NE, BELLEVUE, WA, US",December,2021-12-31,31934235000,3193800000,17.28,1.375,32.93,1.34,0.0149,5.32,67.63,0.0787,0.0974,0.0497,0.17,23522300000,3162000000,5.32,0.258,0.201,102,17.28,13.44,1.358,2.849,1.643,8.78,0.939,97.21,76.07,91.45,87.64,347300000,2022-03-01,2022-02-07,172.8500,-0.0400955
